age,annual_income,country,device_type,traffic_source,campaign_type,pages_visited,session_duration,email_opens,email_clicks,previous_purchases,days_since_last_visit,discount_offered,ad_spend,converted
66,51395.0,Canada,Mobile,Instagram,Retargeting,8,470.0,2,1,0,5.0,15,15.01,1
18,88635.0,USA,Mobile,Instagram,Newsletter,5,222.0,1,0,0,3.0,0,22.36,0
37,108585.0,USA,Desktop,Instagram,Product Launch,5,275.0,2,1,2,74.0,25,8.84,0
53,73946.0,Australia,Desktop,Referral,Brand Awareness,6,394.0,1,0,2,27.0,0,5.83,0
25,86418.0,Australia,Mobile,Google,Discount,3,200.0,2,2,1,11.0,15,1.97,0
59,49532.0,USA,Mobile,TikTok,Discount,6,370.0,2,0,2,25.0,5,7.23,0
37,101583.0,UK,Mobile,Email,Newsletter,8,334.0,5,2,0,11.0,0,21.98,0
62,92399.0,UK,Desktop,Instagram,Newsletter,2,88.0,4,0,2,0.0,10,2.16,0
31,117002.0,Canada,Mobile,Google,Retargeting,8,423.0,3,1,0,34.0,5,9.57,1
30,93953.0,USA,Desktop,Google,Product Launch,1,10.0,1,1,0,22.0,25,10.89,0
46,58675.0,USA,Desktop,Google,Discount,3,253.0,1,1,0,0.0,15,12.32,0
25,53209.0,Australia,Desktop,Google,Retargeting,3,278.0,2,1,2,0.0,10,25.01,0
44,52401.0,USA,Mobile,Facebook,Discount,7,228.0,1,0,2,0.0,25,6.33,0
29,55164.0,UK,Desktop,Google,Discount,4,344.0,1,1,3,0.0,10,29.59,0
60,99824.0,Canada,Desktop,Instagram,Brand Awareness,4,88.0,3,0,1,57.0,0,3.76,1
30,35643.0,USA,Mobile,Instagram,Product Launch,1,10.0,5,2,0,12.0,15,10.04,1
33,41079.0,Canada,Mobile,Facebook,Discount,4,248.0,0,0,1,16.0,25,16.31,1
34,50210.0,Australia,Mobile,Facebook,Newsletter,4,10.0,1,0,0,26.0,5,15.42,0
55,35624.0,Australia,Mobile,Email,Retargeting,6,232.0,3,2,2,0.0,10,13.17,0
47,47093.0,USA,Mobile,Referral,Retargeting,10,661.0,3,1,1,62.0,0,2.09,1
61,90866.0,USA,Mobile,Instagram,Newsletter,2,10.0,5,1,1,-0.0,15,4.48,0
67,59580.0,USA,Mobile,TikTok,Retargeting,2,93.0,3,0,0,0.0,25,7.73,0
31,72939.0,USA,Tablet,Instagram,Discount,2,63.0,0,0,0,71.0,5,3.45,0
50,63119.0,UK,Mobile,TikTok,Brand Awareness,5,360.0,2,1,0,7.0,10,10.44,0
45,80003.0,USA,Mobile,Google,Retargeting,7,416.0,3,1,1,16.0,0,16.39,1
21,93640.0,USA,Desktop,Referral,Newsletter,6,342.0,4,0,1,41.0,5,9.21,0
38,81309.0,USA,Desktop,Google,Discount,7,398.0,4,1,2,0.0,10,9.02,1
61,73749.0,USA,Mobile,Facebook,Brand Awareness,3,10.0,3,0,1,14.0,5,8.62,0
53,53439.0,Canada,Mobile,Google,Discount,5,238.0,2,0,0,6.0,0,43.08,0
61,41770.0,Australia,Desktop,Instagram,Retargeting,7,574.0,1,0,0,65.0,15,10.25,0
44,75524.0,USA,Mobile,Email,Retargeting,11,496.0,3,2,2,48.0,15,16.02,1
60,80992.0,UK,Desktop,Instagram,Product Launch,5,239.0,1,0,0,37.0,20,13.04,0
68,89448.0,USA,Tablet,Google,Product Launch,3,174.0,1,0,1,3.0,20,3.68,0
61,74279.0,Canada,Desktop,Email,Retargeting,11,1080.0,6,2,0,9.0,25,1.79,1
66,52671.0,USA,Tablet,Email,Discount,3,227.0,2,0,1,18.0,0,15.82,0
45,52526.0,USA,Mobile,TikTok,Discount,5,345.0,3,3,1,0.0,5,4.66,1
36,82504.0,USA,Mobile,Facebook,Discount,8,208.0,2,0,0,21.0,10,24.83,1
46,58866.0,Canada,Tablet,Google,Discount,8,424.0,1,0,0,14.0,0,22.17,0
35,47783.0,USA,Mobile,Google,Newsletter,10,517.0,6,3,0,4.0,25,24.75,1
53,37227.0,USA,Mobile,Google,Retargeting,5,226.0,2,1,0,0.0,10,12.81,0
38,49692.0,USA,Mobile,Email,Newsletter,9,374.0,5,1,2,0.0,25,18.37,1
65,85122.0,USA,Desktop,Google,Newsletter,1,309.0,5,1,0,0.0,0,5.98,1
56,81147.0,USA,Mobile,Google,Discount,2,59.0,3,1,1,60.0,10,9.78,0
18,103187.0,USA,Mobile,Email,Brand Awareness,10,10.0,3,0,0,1.0,0,11.23,0
53,80972.0,USA,Desktop,Instagram,Discount,10,469.0,1,0,2,0.0,10,12.16,1
54,76707.0,Canada,Tablet,Instagram,Retargeting,10,686.0,1,0,1,15.0,5,7.0,0
46,94805.0,USA,Mobile,Email,Discount,13,654.0,2,0,2,16.0,0,14.34,1
25,97185.0,UK,Desktop,Google,Product Launch,15,972.0,3,1,0,35.0,0,12.57,1
28,65907.0,USA,Desktop,Email,Retargeting,14,536.0,5,2,1,6.0,15,37.45,1
55,25000.0,Canada,Desktop,Email,Product Launch,6,346.0,4,0,1,24.0,0,17.96,0
29,65370.0,UK,Mobile,Referral,Retargeting,13,958.0,1,0,1,45.0,10,8.85,1
24,51806.0,USA,Desktop,Instagram,Discount,10,351.0,2,0,1,3.0,5,8.22,1
45,97495.0,USA,Desktop,TikTok,Retargeting,8,362.0,3,2,0,4.0,5,3.93,1
58,74122.0,USA,Mobile,TikTok,Retargeting,4,266.0,3,1,1,1.0,20,21.18,0
53,53002.0,USA,Mobile,Google,Retargeting,10,160.0,5,2,1,33.0,15,9.74,0
30,38051.0,UK,Mobile,Email,Newsletter,1,101.0,3,1,0,46.0,10,25.85,0
68,79535.0,Australia,Desktop,Instagram,Discount,4,254.0,0,0,0,11.0,10,0.81,0
27,93038.0,UK,Desktop,Facebook,Product Launch,6,287.0,1,1,1,3.0,15,15.15,0
31,34688.0,UK,Desktop,Google,Product Launch,4,430.0,0,0,1,34.0,5,17.26,0
61,75416.0,UK,Mobile,Instagram,Product Launch,9,460.0,2,1,0,1.0,0,9.49,0
27,52531.0,Australia,Mobile,TikTok,Newsletter,8,629.0,3,0,1,12.0,5,11.26,1
59,73655.0,USA,Desktop,Google,Product Launch,7,771.0,2,0,0,2.0,5,20.35,1
63,115231.0,USA,Mobile,TikTok,Discount,2,267.0,1,0,0,5.0,20,10.61,0
20,37943.0,Australia,Desktop,Google,Retargeting,13,537.0,3,0,0,12.0,0,19.28,1
63,79601.0,USA,Desktop,Email,Newsletter,4,111.0,1,0,3,34.0,5,8.21,0
37,107803.0,USA,Desktop,Google,Brand Awareness,4,274.0,0,0,1,38.0,10,15.37,0
43,66126.0,Canada,Mobile,Referral,Brand Awareness,9,501.0,0,0,2,0.0,10,33.2,1
48,40844.0,USA,Desktop,TikTok,Brand Awareness,8,397.0,0,0,1,21.0,10,11.43,0
61,25000.0,USA,Mobile,TikTok,Retargeting,5,583.0,3,2,0,1.0,0,20.84,1
66,47629.0,USA,Desktop,Google,Discount,9,729.0,2,1,2,1.0,0,18.79,1
65,74897.0,USA,Mobile,Instagram,Brand Awareness,5,296.0,1,0,0,10.0,0,12.62,1
24,45040.0,USA,Mobile,Email,Product Launch,6,293.0,1,0,0,10.0,20,13.36,0
60,98482.0,USA,Mobile,Google,Product Launch,5,273.0,1,0,1,16.0,15,9.4,0
49,25000.0,UK,Mobile,Instagram,Retargeting,7,227.0,1,0,2,0.0,15,5.27,0
46,36172.0,USA,Mobile,Facebook,Newsletter,4,276.0,4,0,2,16.0,5,4.17,1
30,77784.0,USA,Tablet,Google,Discount,8,474.0,0,0,2,16.0,10,9.02,1
42,67500.0,Canada,Desktop,Email,Newsletter,6,882.0,5,1,1,2.0,0,1.78,0
33,81286.0,USA,Mobile,TikTok,Newsletter,10,803.0,4,2,0,2.0,5,21.01,0
63,75284.0,Canada,Mobile,Referral,Discount,7,482.0,2,0,0,11.0,0,6.1,1
39,49283.0,Canada,Desktop,Google,Product Launch,5,642.0,3,0,0,21.0,10,39.04,1
51,55954.0,Australia,Desktop,Google,Retargeting,2,204.0,3,0,2,21.0,15,15.99,1
55,98159.0,Canada,Mobile,Instagram,Discount,1,101.0,0,0,1,26.0,5,1.04,0
58,71865.0,USA,Mobile,Instagram,Discount,3,159.0,2,2,1,14.0,10,13.99,1
57,92262.0,USA,Desktop,Instagram,Product Launch,3,199.0,1,0,0,60.0,10,11.73,0
34,74761.0,USA,Mobile,Facebook,Brand Awareness,4,303.0,1,0,1,14.0,5,7.79,0
33,94354.0,USA,Mobile,Instagram,Retargeting,6,269.0,0,0,0,26.0,15,29.76,0
38,78941.0,USA,Mobile,Instagram,Brand Awareness,5,326.0,0,0,1,62.0,25,38.5,0
33,59111.0,USA,Desktop,Google,Brand Awareness,4,451.0,0,0,1,0.0,10,11.29,0
42,40767.0,USA,Desktop,TikTok,Newsletter,7,640.0,3,0,0,10.0,20,12.57,0
25,90912.0,Australia,Mobile,Referral,Retargeting,11,490.0,4,2,0,0.0,5,26.33,1
69,56771.0,USA,Desktop,Google,Product Launch,6,485.0,1,0,1,60.0,10,5.28,0
40,30121.0,USA,Mobile,Email,Discount,11,436.0,4,4,2,16.0,20,48.56,1
33,96855.0,USA,Mobile,Instagram,Retargeting,4,216.0,3,1,0,27.0,20,7.9,0
66,74203.0,Australia,Desktop,Instagram,Discount,3,318.0,0,0,1,13.0,20,20.89,1
47,71610.0,USA,Mobile,Instagram,Newsletter,6,317.0,2,1,2,0.0,20,26.94,1
51,39771.0,Australia,Mobile,Facebook,Discount,1,217.0,1,1,1,4.0,25,4.09,0
64,83563.0,USA,Desktop,Facebook,Retargeting,6,604.0,0,0,1,58.0,5,8.95,0
64,64956.0,Canada,Desktop,Google,Newsletter,2,372.0,5,2,0,14.0,10,15.24,1
66,38580.0,UK,Mobile,Google,Brand Awareness,4,337.0,3,0,2,0.0,0,24.41,0
39,53329.0,USA,Mobile,Google,Discount,6,92.0,4,3,1,0.0,10,12.85,0
53,41648.0,UK,Desktop,Google,Retargeting,11,1031.0,5,1,0,2.0,25,17.96,1
28,102095.0,Canada,Mobile,Facebook,Discount,8,267.0,1,1,0,14.0,0,25.41,0
52,57226.0,USA,Mobile,Google,Discount,3,10.0,1,0,0,1.0,10,3.91,0
44,76737.0,USA,Mobile,Facebook,Product Launch,10,292.0,1,0,1,32.0,20,22.16,1
40,94902.0,Canada,Mobile,Google,Product Launch,12,612.0,1,0,4,0.0,20,16.31,1
48,112497.0,USA,Desktop,Facebook,Newsletter,9,288.0,4,2,1,13.0,5,6.41,1
45,55537.0,Canada,Desktop,Facebook,Discount,7,468.0,4,1,1,2.0,20,10.79,1
44,44068.0,USA,Mobile,Facebook,Brand Awareness,5,249.0,1,1,0,7.0,10,8.02,1
56,89193.0,USA,Mobile,Google,Brand Awareness,4,259.0,1,0,1,24.0,10,14.47,0
42,86010.0,UK,Mobile,Google,Brand Awareness,3,51.0,0,0,4,0.0,10,4.46,1
57,124002.0,UK,Desktop,Facebook,Discount,2,149.0,1,1,2,0.0,25,6.77,1
63,61165.0,Canada,Desktop,Facebook,Newsletter,6,142.0,2,0,1,5.0,10,8.74,0
63,105754.0,Canada,Mobile,Facebook,Discount,4,72.0,1,0,1,42.0,5,8.34,0
57,94048.0,USA,Desktop,Email,Discount,4,197.0,6,0,0,13.0,0,13.74,0
18,73484.0,USA,Mobile,Email,Discount,4,169.0,4,4,1,0.0,0,11.22,1
65,25000.0,UK,Tablet,Referral,Discount,3,242.0,1,1,1,26.0,15,8.27,0
31,72108.0,Canada,Mobile,Google,Retargeting,3,187.0,3,2,0,1.0,5,6.09,0
31,63028.0,Canada,Mobile,Referral,Discount,6,296.0,3,0,2,53.0,10,12.88,1
35,25000.0,USA,Mobile,TikTok,Retargeting,10,566.0,3,1,0,11.0,10,28.05,0
44,87254.0,UK,Mobile,Google,Newsletter,4,10.0,6,2,1,14.0,20,18.57,0
42,52546.0,Australia,Desktop,Google,Discount,5,327.0,4,3,0,9.0,0,5.85,0
53,46084.0,USA,Mobile,Google,Retargeting,5,178.0,6,1,1,0.0,25,3.68,1
47,63531.0,USA,Mobile,Facebook,Newsletter,10,1091.0,6,2,1,-0.0,15,35.12,1
68,94813.0,USA,Mobile,Google,Product Launch,7,105.0,3,2,0,10.0,0,6.7,0
50,112738.0,USA,Mobile,TikTok,Brand Awareness,3,220.0,3,1,1,40.0,0,5.38,0
59,92694.0,USA,Mobile,Facebook,Newsletter,5,202.0,1,0,0,9.0,0,36.1,0
24,80748.0,USA,Mobile,Google,Discount,9,548.0,1,0,0,7.0,0,4.25,0
59,75780.0,USA,Mobile,Email,Discount,6,183.0,2,0,1,0.0,15,5.88,0
26,33540.0,USA,Desktop,Facebook,Discount,7,460.0,1,0,0,6.0,10,16.84,1
57,46106.0,USA,Mobile,Referral,Brand Awareness,10,623.0,3,0,1,18.0,10,19.73,0
51,66441.0,USA,Mobile,Instagram,Discount,5,195.0,0,0,2,3.0,0,1.24,0
57,68489.0,UK,Desktop,Google,Brand Awareness,6,394.0,1,0,1,9.0,20,31.46,0
52,54043.0,USA,Mobile,TikTok,Discount,6,462.0,2,1,2,4.0,10,33.11,0
53,106796.0,Canada,Desktop,Instagram,Brand Awareness,1,10.0,0,0,0,9.0,20,8.76,0
23,99128.0,Australia,Mobile,Referral,Retargeting,9,372.0,2,0,0,0.0,0,7.74,1
26,52997.0,USA,Mobile,Instagram,Newsletter,4,154.0,7,2,0,0.0,0,17.68,1
32,93506.0,Canada,Mobile,Instagram,Brand Awareness,3,271.0,1,1,1,-0.0,15,8.73,0
63,74046.0,USA,Desktop,Google,Product Launch,4,361.0,5,3,1,2.0,20,16.91,0
69,126215.0,USA,Desktop,Google,Retargeting,4,312.0,1,0,2,60.0,10,1.9,0
51,96463.0,Australia,Mobile,Referral,Product Launch,4,103.0,1,0,1,2.0,5,9.55,0
63,90677.0,UK,Desktop,Facebook,Product Launch,6,690.0,2,0,0,36.0,0,8.28,0
44,84173.0,USA,Mobile,Google,Product Launch,1,15.0,1,0,1,28.0,10,6.11,0
64,94296.0,USA,Mobile,Instagram,Brand Awareness,7,290.0,1,0,0,15.0,25,10.8,0
40,72933.0,USA,Tablet,Facebook,Retargeting,11,693.0,6,3,0,0.0,10,7.93,1
33,113217.0,Canada,Mobile,Facebook,Brand Awareness,4,165.0,0,0,0,4.0,10,13.22,1
49,69897.0,UK,Desktop,Referral,Brand Awareness,5,341.0,2,2,0,24.0,15,14.59,0
40,35679.0,USA,Desktop,Instagram,Retargeting,7,390.0,4,0,1,0.0,0,21.79,0
56,70217.0,Canada,Mobile,TikTok,Product Launch,5,415.0,0,0,3,36.0,0,4.28,0
46,88178.0,Canada,Mobile,TikTok,Newsletter,4,259.0,5,1,2,57.0,15,8.64,1
35,38215.0,Australia,Mobile,Facebook,Discount,4,159.0,0,0,1,15.0,25,15.88,1
65,34335.0,USA,Mobile,Instagram,Discount,5,413.0,2,1,0,40.0,20,11.49,0
49,65295.0,USA,Mobile,Instagram,Brand Awareness,5,439.0,2,0,0,3.0,5,7.4,0
31,99452.0,USA,Mobile,Referral,Brand Awareness,8,782.0,1,0,0,5.0,5,5.34,0
34,87294.0,USA,Mobile,Facebook,Newsletter,4,184.0,5,1,1,16.0,25,8.21,0
29,25000.0,UK,Mobile,Facebook,Brand Awareness,10,219.0,1,0,1,19.0,25,15.71,0
41,85378.0,USA,Mobile,Facebook,Discount,8,154.0,2,1,1,15.0,10,4.57,1
58,61646.0,UK,Desktop,Google,Discount,6,269.0,0,0,2,0.0,0,13.19,0
63,52524.0,UK,Desktop,TikTok,Product Launch,7,428.0,1,0,1,0.0,5,24.57,1
35,71681.0,USA,Desktop,Email,Newsletter,2,145.0,7,3,0,0.0,20,6.46,0
46,123817.0,USA,Mobile,Facebook,Newsletter,5,221.0,3,1,2,3.0,0,17.63,1
25,41076.0,UK,Desktop,Email,Newsletter,5,573.0,8,3,1,0.0,10,15.77,1
53,65248.0,Canada,Mobile,Email,Newsletter,5,125.0,3,1,0,12.0,15,8.68,1
33,25000.0,UK,Desktop,Google,Product Launch,6,293.0,1,1,1,8.0,15,7.26,1
40,82737.0,Canada,Desktop,Email,Product Launch,7,434.0,4,1,0,0.0,10,30.7,1
18,78431.0,USA,Mobile,Instagram,Retargeting,8,428.0,2,0,1,0.0,0,16.41,0
48,76989.0,USA,Mobile,Referral,Retargeting,8,448.0,3,1,3,0.0,15,10.49,1
65,80402.0,USA,Desktop,Facebook,Newsletter,2,283.0,4,2,0,4.0,0,4.76,0
24,42417.0,USA,Mobile,Google,Product Launch,3,337.0,2,1,0,0.0,10,14.71,0
40,67925.0,Australia,Desktop,Referral,Retargeting,7,360.0,0,0,0,0.0,0,2.88,1
38,64933.0,USA,Tablet,Google,Newsletter,11,1058.0,3,1,1,2.0,0,6.75,1
62,49431.0,USA,Mobile,Referral,Product Launch,5,231.0,1,0,2,17.0,15,19.62,1
42,87536.0,USA,Mobile,Instagram,Retargeting,9,529.0,0,0,0,8.0,25,14.96,0
60,84082.0,USA,Mobile,Email,Retargeting,10,531.0,6,2,0,16.0,0,15.56,1
62,47692.0,USA,Mobile,Facebook,Discount,6,586.0,3,1,0,22.0,0,8.9,1
33,72071.0,Canada,Mobile,Instagram,Newsletter,13,887.0,5,0,1,8.0,25,28.69,1
47,80118.0,Canada,Mobile,Google,Discount,7,601.0,3,1,1,0.0,0,3.67,1
44,75434.0,UK,Mobile,Facebook,Newsletter,8,560.0,3,0,0,20.0,0,6.64,1
64,83058.0,UK,Tablet,TikTok,Retargeting,7,316.0,3,0,3,3.0,0,9.82,1
23,70748.0,USA,Mobile,Facebook,Newsletter,4,121.0,2,0,0,6.0,0,11.11,0
48,63842.0,USA,Mobile,Instagram,Discount,6,426.0,3,2,2,7.0,25,8.27,1
47,39866.0,USA,Mobile,Google,Brand Awareness,9,316.0,1,0,0,20.0,10,19.07,0
28,50984.0,USA,Desktop,Referral,Newsletter,9,669.0,2,2,0,0.0,0,18.77,1
39,71559.0,Canada,Mobile,TikTok,Newsletter,6,353.0,3,2,1,37.0,0,14.37,1
48,71487.0,USA,Mobile,Instagram,Discount,6,391.0,1,1,1,2.0,0,13.44,0
63,41202.0,USA,Desktop,TikTok,Retargeting,8,594.0,2,1,3,0.0,10,25.04,1
22,65409.0,USA,Desktop,TikTok,Newsletter,11,778.0,2,1,0,13.0,10,15.81,1
63,81176.0,USA,Mobile,Referral,Product Launch,8,302.0,1,0,1,3.0,20,11.26,1
63,99180.0,USA,Mobile,Facebook,Product Launch,2,118.0,4,0,0,11.0,0,16.19,0
62,82561.0,USA,Desktop,Referral,Newsletter,4,164.0,1,0,1,26.0,15,13.54,1
22,68635.0,USA,Mobile,Google,Retargeting,7,275.0,3,0,1,114.0,5,15.09,0
40,87957.0,Canada,Mobile,Google,Product Launch,5,253.0,3,1,1,0.0,20,26.03,1
48,34119.0,USA,Desktop,Email,Brand Awareness,4,505.0,2,0,0,12.0,15,10.9,0
50,75343.0,Canada,Mobile,Referral,Discount,7,434.0,4,2,0,11.0,15,7.11,0
57,51383.0,USA,Desktop,Google,Discount,6,241.0,0,0,1,17.0,0,7.01,0
24,109720.0,Canada,Mobile,Email,Product Launch,4,411.0,2,1,0,3.0,20,7.83,1
43,43980.0,USA,Desktop,Instagram,Discount,3,309.0,2,1,1,0.0,20,10.36,1
61,84628.0,USA,Desktop,Facebook,Discount,3,287.0,1,0,2,4.0,0,11.25,1
63,113420.0,USA,Desktop,Google,Retargeting,9,400.0,3,0,0,4.0,25,7.28,0
20,59160.0,USA,Desktop,Email,Retargeting,9,768.0,7,2,0,0.0,0,32.16,1
65,54727.0,USA,Desktop,Referral,Product Launch,8,301.0,2,0,2,37.0,5,15.73,0
36,68706.0,Canada,Tablet,Google,Discount,4,251.0,3,3,0,73.0,0,5.37,0
26,62510.0,USA,Desktop,Instagram,Product Launch,5,303.0,1,0,0,17.0,20,3.29,0
67,47175.0,Canada,Desktop,Facebook,Newsletter,3,230.0,5,1,0,21.0,20,4.68,1
22,54026.0,USA,Desktop,Instagram,Brand Awareness,2,184.0,2,1,0,21.0,20,2.72,0
61,86411.0,USA,Mobile,Instagram,Discount,8,577.0,0,0,1,0.0,15,15.84,1
61,83019.0,USA,Mobile,Email,Retargeting,5,145.0,3,1,0,16.0,25,15.96,0
64,47805.0,USA,Mobile,Google,Newsletter,8,366.0,0,0,1,10.0,15,9.38,0
30,45378.0,USA,Mobile,Google,Product Launch,9,462.0,0,0,0,24.0,10,5.05,0
27,72533.0,USA,Desktop,TikTok,Product Launch,9,299.0,1,1,2,45.0,0,19.77,0
28,78155.0,USA,Mobile,Instagram,Retargeting,4,138.0,2,0,0,10.0,10,0.94,0
18,71099.0,USA,Desktop,Instagram,Discount,1,290.0,2,0,1,13.0,0,3.79,1
47,72651.0,USA,Desktop,Referral,Discount,3,200.0,3,1,1,0.0,10,18.66,0
26,113610.0,USA,Mobile,Facebook,Discount,10,114.0,0,0,1,22.0,0,24.87,0
19,95579.0,USA,Mobile,Google,Newsletter,5,304.0,4,3,0,0.0,10,23.41,1
52,85732.0,USA,Desktop,Google,Product Launch,4,225.0,2,2,0,0.0,10,22.84,0
66,56988.0,UK,Mobile,Instagram,Discount,5,315.0,2,0,1,0.0,10,18.29,0
56,108328.0,USA,Mobile,Facebook,Brand Awareness,4,113.0,1,1,0,8.0,0,19.9,0
27,67093.0,USA,Mobile,Google,Brand Awareness,2,146.0,0,0,0,3.0,0,16.34,0
50,75967.0,USA,Mobile,Instagram,Discount,1,123.0,0,0,0,14.0,0,20.12,0
47,25000.0,USA,Desktop,Facebook,Product Launch,1,287.0,5,1,1,16.0,5,13.45,0
32,90398.0,UK,Desktop,Facebook,Retargeting,7,509.0,3,2,0,25.0,10,8.11,0
50,33460.0,USA,Mobile,TikTok,Product Launch,7,371.0,2,1,1,3.0,5,5.26,0
52,56674.0,USA,Desktop,Google,Brand Awareness,1,10.0,3,2,2,40.0,25,3.33,1
39,94543.0,Australia,Tablet,Google,Retargeting,8,687.0,3,2,1,37.0,15,8.26,1
45,65029.0,Australia,Mobile,Email,Discount,9,378.0,1,0,0,54.0,0,18.32,0
68,53038.0,Canada,Mobile,Instagram,Product Launch,8,345.0,1,0,0,19.0,0,10.24,0
65,87638.0,Canada,Tablet,Instagram,Discount,5,518.0,2,2,0,9.0,5,21.19,0
40,94227.0,Australia,Mobile,Facebook,Newsletter,4,43.0,3,0,1,5.0,10,5.18,0
63,76186.0,Canada,Tablet,TikTok,Discount,5,312.0,4,1,1,50.0,20,18.48,1
25,86718.0,USA,Desktop,Google,Brand Awareness,6,271.0,2,1,0,36.0,10,15.68,0
47,47374.0,USA,Tablet,Instagram,Discount,5,467.0,1,1,0,0.0,20,18.18,1
29,74075.0,UK,Tablet,Referral,Discount,6,330.0,2,1,0,4.0,10,9.91,1
59,60296.0,Australia,Desktop,Google,Product Launch,6,334.0,2,0,0,12.0,10,51.29,1
50,26195.0,USA,Desktop,Facebook,Retargeting,6,368.0,2,1,1,21.0,0,5.33,0
49,76844.0,USA,Mobile,Google,Retargeting,4,276.0,3,1,1,8.0,0,6.8,0
40,59478.0,USA,Mobile,Google,Brand Awareness,4,171.0,1,1,0,5.0,20,6.82,0
36,61915.0,Australia,Mobile,Google,Discount,10,696.0,1,0,1,12.0,5,44.5,1
41,71522.0,Canada,Mobile,TikTok,Newsletter,7,365.0,6,1,1,5.0,0,12.85,1
47,65141.0,USA,Mobile,Google,Discount,2,200.0,3,1,1,15.0,0,7.91,1
23,88009.0,USA,Mobile,Google,Discount,5,240.0,3,0,0,26.0,10,15.13,0
18,58019.0,USA,Desktop,Instagram,Product Launch,1,199.0,1,0,0,11.0,10,9.91,0
66,83322.0,Canada,Mobile,Email,Discount,5,232.0,2,1,0,7.0,20,10.87,1
48,57718.0,USA,Desktop,Email,Discount,5,258.0,3,2,0,91.0,0,12.38,0
21,80984.0,Canada,Desktop,TikTok,Product Launch,10,547.0,3,1,0,20.0,10,7.12,0
45,69705.0,Australia,Tablet,Instagram,Retargeting,8,38.0,6,5,2,1.0,10,10.36,1
40,87759.0,USA,Desktop,Referral,Newsletter,4,276.0,5,2,1,31.0,0,6.49,0
47,123662.0,UK,Desktop,Email,Retargeting,7,533.0,4,1,0,35.0,25,20.59,1
36,71656.0,USA,Mobile,Email,Product Launch,9,282.0,0,0,0,13.0,15,30.8,0
44,85974.0,USA,Mobile,Email,Newsletter,3,136.0,5,2,1,31.0,25,5.64,1
41,49574.0,USA,Mobile,Facebook,Newsletter,3,74.0,4,3,2,10.0,10,4.9,1
42,60267.0,Australia,Mobile,Facebook,Product Launch,8,506.0,2,2,0,14.0,20,1.67,0
41,77958.0,USA,Mobile,Google,Product Launch,3,10.0,3,1,1,18.0,0,9.63,0
52,97336.0,UK,Mobile,TikTok,Newsletter,5,324.0,3,1,1,41.0,0,6.35,0
19,45790.0,USA,Mobile,Instagram,Newsletter,6,172.0,4,1,0,41.0,5,7.95,0
31,66455.0,USA,Desktop,Google,Retargeting,8,358.0,6,3,0,0.0,10,8.41,1
35,99292.0,USA,Mobile,Google,Discount,1,10.0,1,0,2,4.0,25,4.13,0
51,32033.0,Canada,Desktop,Google,Retargeting,12,1074.0,3,0,0,0.0,5,39.74,0
48,81656.0,USA,Desktop,Instagram,Retargeting,9,336.0,2,1,2,31.0,10,17.27,1
30,65382.0,USA,Mobile,Google,Discount,5,476.0,3,2,0,41.0,0,11.03,1
42,112397.0,USA,Desktop,Instagram,Product Launch,7,518.0,4,1,0,3.0,10,20.27,1
53,65700.0,USA,Mobile,Facebook,Product Launch,6,279.0,5,2,2,4.0,20,10.16,1
40,49046.0,USA,Mobile,TikTok,Product Launch,3,121.0,3,1,1,28.0,10,1.81,0
30,103119.0,USA,Tablet,Google,Newsletter,6,556.0,3,1,1,5.0,20,20.93,0
45,104781.0,USA,Desktop,Google,Retargeting,9,199.0,3,2,0,33.0,20,23.62,0
43,82169.0,Canada,Desktop,Facebook,Brand Awareness,3,363.0,1,0,0,6.0,10,1.93,0
46,113342.0,USA,Desktop,Instagram,Newsletter,3,238.0,6,2,1,1.0,10,3.98,1
47,63358.0,USA,Mobile,Email,Discount,7,498.0,5,3,0,14.0,10,19.02,1
69,74548.0,USA,Mobile,TikTok,Retargeting,7,208.0,2,1,3,0.0,15,8.83,1
27,55783.0,USA,Desktop,Google,Discount,6,585.0,4,1,1,11.0,5,9.08,0
37,51698.0,USA,Desktop,Facebook,Discount,3,193.0,1,1,1,28.0,15,9.61,1
33,78347.0,USA,Desktop,Google,Discount,5,127.0,1,0,1,0.0,5,9.21,0
53,64402.0,USA,Desktop,TikTok,Product Launch,4,210.0,0,0,1,23.0,20,14.51,0
53,110793.0,UK,Desktop,Google,Product Launch,4,531.0,2,0,0,3.0,15,2.58,0
37,55591.0,USA,Mobile,Facebook,Product Launch,6,268.0,0,0,2,25.0,10,16.87,0
32,75265.0,USA,Desktop,Google,Product Launch,1,35.0,2,0,0,4.0,0,14.31,0
26,25000.0,USA,Desktop,Email,Brand Awareness,6,161.0,1,1,3,2.0,0,23.16,1
65,74815.0,USA,Tablet,Email,Brand Awareness,6,207.0,4,2,1,8.0,20,15.89,0
66,59242.0,USA,Desktop,Email,Product Launch,2,357.0,2,1,0,11.0,5,2.52,1
49,58326.0,UK,Mobile,TikTok,Retargeting,3,259.0,9,3,0,0.0,5,15.73,0
35,74865.0,Australia,Desktop,Instagram,Newsletter,6,465.0,4,1,1,-0.0,5,11.21,1
61,64978.0,USA,Mobile,Google,Discount,9,376.0,4,0,1,34.0,15,2.45,0
57,45820.0,USA,Desktop,TikTok,Product Launch,5,152.0,0,0,2,26.0,0,5.82,0
18,85300.0,USA,Desktop,TikTok,Retargeting,12,625.0,2,0,0,14.0,15,21.44,1
